,CID,Z,Z_ERR,SN_RA,SN_DEC,GAL_RA,GAL_DEC,HOST_OBJID,X0,X0_ERR,X1,X1_ERR,COLOR,COLOR_ERR,C01,C00,C11,C22,C02,C12,MU,MU_MB,MU_ERR,u,u uncert,g,g uncert,r,r uncert,i,i uncert,z,z uncert,fsps chi2,fsps const,logzsol,tau,sf_start,dust2,age,age uncert,HR
429,19668,0.4071129858493805,0.00015799999528098851,-3.062999963760376,-0.6280699968338013,-3.063275098800659,-0.6281399726867676,1237667171851043310,2.553530066506937e-05,1.5756700122437906e-06,1.5909600257873535,0.763359010219574,-0.09012199938297272,0.05251080170273781,-9.996340395446168e-07,2.4827498997653796e-12,0.5827170014381409,0.0027573800180107355,-4.4946300903347947e-08,0.02169319987297058,41.707000732421875,41.77660369873047,0.1320039927959442,26.094525926600163,2.3050384482902775,24.247425010840047,0.11537629154666049,22.60641605593165,0.03400346376384057,21.98347590650656,0.02289281198463145,21.53516386333831,0.046515742498301295,0.06541400064690392,-26.593994140625,-0.59,2.0,0.0,1.5,7.568614686924584,0.07268433198003985,0.12313192692323582
430,19708,0.23744499683380127,3.389999983482994e-05,42.17290115356445,0.6546080112457275,42.172916412353516,0.6547030210494995,1237657587098583274,7.802499749232084e-05,3.142409923384548e-06,-0.6690210103988647,0.3383040130138397,-0.02163040079176426,0.039138101041316986,-6.214219752109784e-07,9.874730373671259e-12,0.11444900184869766,0.0015317900106310844,-8.117689986875121e-08,0.0037186099216341972,39.79209899902344,39.809688568115234,0.09148050099611282,23.777990405961358,0.21326614638591318,21.743395746710764,0.012272438730967526,20.381163498566327,0.00528000822579951,19.891122201903563,0.0047145944317225205,19.55291611710173,0.010488912979737813,1.3608709952850244,-26.4613037109375,0.2,0.1,6.0,0.3,4.928967467140458,0.13753780846794136,-0.47381476409465506
431,19723,0.2554129958152771,1.0200000360782724e-05,-21.107999801635742,0.4184400141239166,-21.10822296142578,0.41772300004959106,1237663543686725995,4.5879198296461254e-05,2.194869921368081e-06,-0.27214398980140686,0.41273701190948486,-0.014898600056767464,0.042796000838279724,-6.32289982149814e-07,4.817480182134348e-12,0.1703519970178604,0.001831499976105988,-6.044459865961471e-08,0.006227119825780392,40.43349838256836,40.45408630371094,0.101002998650074,nan,1.0474536353445225,26.08149367765323,0.5156639737587269,25.79371205153627,0.49926473763420154,25.54647931083688,0.530749406699532,23.8732559588028,0.4603521508174469,nan,nan,nan,nan,nan,nan,nan,nan,-0.010928822217572076
432,19757,0.21904399991035461,0.0001475000026402995,-10.519000053405762,1.223639965057373,-10.518997192382812,1.222836971282959,1237678617413223090,2.906279951275792e-05,2.3970399070094572e-06,-0.4880079925060272,0.8312489986419678,0.22226199507713318,0.06279929727315903,-1.5224900380417239e-06,5.745780153748603e-12,0.69097501039505,0.003943759948015213,-1.0369799952059111e-07,0.02246060036122799,40.14360046386719,40.15852355957031,0.15110500156879425,nan,0.7926364838200349,25.782588874178355,0.5371504655136906,25.394842245851986,0.7149340619286889,27.651535308101543,8.904549621037225,24.170246786730544,1.0836474471498991,nan,nan,nan,nan,nan,nan,nan,nan,0.07439470018496763
433,19764,0.405472993850708,5.830000009154901e-05,6.477260112762451,1.1917999982833862,6.476683139801025,1.1919300556182861,1237657192518648349,1.6050900740083307e-05,1.555020048726874e-06,2.5610499382019043,1.4807300567626953,0.11308299750089645,0.08254659920930862,-1.850969965744298e-06,2.4181000084222415e-12,2.1925599575042725,0.00681394012644887,-4.6958099630955985e-08,0.04389839991927147,41.787899017333984,41.856544494628906,0.26163598895072937,24.88384349617561,0.8715981807066003,25.804322952593747,0.5707171419465177,24.313537070475512,0.2407274038063173,26.135438936319375,2.097444941010023,23.171088558137228,0.4488301428969477,4.083307944208215,-23.18914794921875,0.2,2.0,1.0,0.0,6.621668133295458,0.5413302356922471,0.2135753168333494
434,19769,0.25251200795173645,2.4499999199179e-05,-9.557000160217285,-0.976356029510498,-9.5564546585083,-0.9763150215148926,1237656906350920059,3.829969864455052e-05,2.1199800812610192e-06,-0.38783499598503113,0.6142359972000122,0.16896599531173706,0.053476400673389435,-7.794309908604191e-07,4.494299897517262e-12,0.3772850036621094,0.00285973004065454,-7.887239661386047e-08,0.01076079998165369,40.031700134277344,40.05175018310547,0.12461700290441513,23.390444462916644,0.357702209297425,23.198050801298066,0.05846709368734191,22.164210846371777,0.024361576456064765,21.68708677076511,0.021808066011945237,21.394650467890962,0.0743810325349226,11.334828038516685,-24.90216064453125,-0.39,10.0,0.0,1.5,6.406061136699213,11.841068445577434,-0.384763755888585
435,19772,0.17514899373054504,2.1699999706470408e-05,12.666299819946289,-1.042009949684143,12.666354179382324,-1.0418299436569214,1237657189836980444,7.423939678119496e-05,3.5662999380292604e-06,-1.1850899457931519,0.39970800280570984,0.2034749984741211,0.0391152985394001,-8.969290092863957e-07,1.2718499864394772e-11,0.15976600348949432,0.0015300000086426735,-1.1038599723178777e-07,0.006074870005249977,39.03310012817383,39.042930603027344,0.081427201628685,23.404110297261496,0.27415011072645107,21.394650467890962,0.012909997658566812,20.258012252228234,0.005388861847577024,19.784791817335112,0.004936948227192489,19.465965139132166,0.013506792429350456,5.948900979272823,-26.39697265625,-0.88,1.0,1.0,1.0,9.68684117337468,1.4260039376348346,-0.49547418465162707
436,19775,0.13809199631214142,2.5600000299164094e-05,-41.04399871826172,0.6512190103530884,-41.04391860961914,0.6512770056724548,1237678617399853623,0.0001413830032106489,4.650350092560984e-06,-0.12321899831295013,0.21704800426959991,0.09095320105552673,0.03063409961760044,-3.6945900205864746e-07,2.1625800109004167e-11,0.047109998762607574,0.0009384489967487752,-1.1146200051825872e-07,0.0011916899820789695,38.91400146484375,38.92056655883789,0.06720130145549774,23.343924780584114,0.2298325950515561,21.81592313005005,0.020893017023213056,20.74334476152799,0.01015172246065493,20.188960103176214,0.007800503968632644,19.766069667674007,0.01665727614315869,15.954920450202923,-25.87359619140625,-0.39,2.0,0.0,1.5,10.132916495214518,221.50347033151147,-0.04818674557517255
437,19778,0.39656999707221985,6.10999995842576e-05,-10.312000274658203,-0.4976310133934021,-10.311189651489258,-0.4969800114631653,1237666407364165976,2.3202699594548903e-05,1.7451900475862203e-06,1.7762399911880493,1.0822900533676147,-0.11548399925231934,0.06738650053739548,-1.4730200064150267e-06,3.0456900022846067e-12,1.171339988708496,0.004540939815342426,-5.4564999629747035e-08,0.04258809983730316,41.93009948730469,41.99429702758789,0.17125999927520752,nan,23.04575709002035,24.925749981646636,0.26774790975362517,24.014338718029414,0.12641390318703696,23.336146338683555,0.07472913675818892,22.848114073410816,0.21990793642482492,nan,nan,nan,nan,nan,nan,nan,nan,0.4090292515531644
438,1979,0.28689301013946533,3.51999988197349e-05,-25.643999099731445,0.9445559978485107,-25.643840789794922,0.9447500109672546,1237678617406604390,3.337550151627511e-05,1.9991500721516786e-06,-0.5669509768486023,0.9673460125923157,0.003630270017310977,0.0603208988904953,-1.0961599627989926e-06,3.9965799766839005e-12,0.9357569813728333,0.0036386100109666586,-4.483300131141732e-08,0.005790660157799721,40.657501220703125,40.684326171875,0.19353100657463074,26.593122267460238,5.3852308232657435,24.065714873539893,0.11119152838944059,23.21814165590283,0.09188781327355353,22.921845500793985,0.12202404868260536,22.935603225173892,0.34425564238073475,0.35304834481383907,-22.75164794921875,-0.88,2.0,2.0,0.0,6.664761753168927,0.08399405565453116,-0.07233974039810676
439,19818,0.3050310015678406,1.1799999811046291e-05,35.26649856567383,0.4965350031852722,35.266685485839844,0.49639999866485596,1237663784749695336,4.610259929904714e-05,2.6389800495962845e-06,1.062250018119812,0.5799000263214111,-0.036653198301792145,0.04475739970803261,-1.2362700090307044e-06,6.964219999294752e-12,0.33628401160240173,0.002003229921683669,-6.748700087655379e-08,0.010173900052905083,40.78459930419922,40.81578826904297,0.11862199753522873,23.841934473197952,0.24555133502871065,23.024930388334653,0.03864813556017102,22.161361431056736,0.022261970166109226,21.892960340434545,0.024685924731077606,21.455870903097246,0.05752721674436956,14.756080275939738,-24.25408935546875,-0.88,10.0,7.0,1.5,1.7814308510806802,52.45980638323301,-0.09593841137234449
440,19821,0.2660120129585266,8.209999941755086e-05,-3.2200000286102295,1.0260200500488281,-3.2206099033355713,1.026034951210022,1237663278463189658,4.299529973650351e-05,2.594880015749368e-06,-0.8556389808654785,0.48108500242233276,-0.06249669939279556,0.05517270043492317,-9.008119832287775e-07,6.733399861985623e-12,0.23144200444221497,0.0030440299306064844,-7.006450175595091e-08,0.008803109638392925,40.526100158691406,40.548614501953125,0.14126500487327576,24.279438835589623,0.5346299961594421,23.09503452582623,0.06553729258830635,21.77928486321402,0.028144154598665067,21.29264293879928,0.02690737550922321,21.01934476132459,0.07434234590748799,0.9444710736315532,-25.59906005859375,0.2,2.0,0.0,0.5,8.795027796313647,0.11784543039888923,-0.018084004636001794
441,19825,0.38301101326942444,9.850000060396269e-05,34.637901306152344,0.8809599876403809,34.637874603271484,0.8809270262718201,1237660027203289605,4.02352015953511e-05,2.5275298867200036e-06,0.5816890001296997,0.6206740140914917,-0.009900500066578388,0.05214039981365204,-1.3078499705443392e-06,6.388399791806831e-12,0.3852370083332062,0.002718620002269745,-7.216829800427149e-08,0.014758099801838398,40.74509811401367,40.80292510986328,0.13236400485038757,24.5582777882682,0.4789661365324641,23.496645616694796,0.061587450235418034,21.964685974895456,0.023833233762983328,21.29855977199705,0.02164550594003229,20.78197424851532,0.04831433943414358,8.463819707125964,-27.21075439453125,-0.39,2.0,0.0,1.5,7.761728030012912,4.881680185783531,-0.6921521608648149
442,19826,0.3815839886665344,5.410000085248612e-05,39.1609992980957,1.0416100025177002,39.1609001159668,1.0416350364685059,1237678437016142186,2.846409915946424e-05,1.3955500435258728e-06,-0.22561399638652802,0.6184239983558655,-0.08372920006513596,0.049150701612234116,-5.115480234962888e-07,1.947559951850919e-12,0.3824479877948761,0.0024157899897545576,-2.022349931962708e-08,0.008090170100331306,41.176300048828125,41.23347091674805,0.14284299314022064,nan,5.550272034863693,22.883715171197345,0.029259526270972024,21.250210902127343,0.01193553214638292,20.694643676520627,0.010488835398446682,20.29661340999095,0.026225853892709938,nan,nan,nan,nan,nan,nan,nan,nan,-0.2519454432219561
443,1991,0.3154839873313904,1.9499999325489625e-05,-20.37299919128418,0.9082679748535156,-20.37339973449707,0.9083099961280823,1237663480335303198,3.854999886243604e-05,2.254349965369329e-06,0.07156950235366821,0.8439210057258606,0.03554899990558624,0.0543505996465683,-1.270350026061351e-06,5.082100105330278e-12,0.7122030258178711,0.0029539898969233036,-5.730949936832985e-08,0.011998499743640423,40.53969955444336,40.57356643676758,0.1596049964427948,24.311949272291457,0.6167260891268228,23.59698698440818,0.08078140173979548,22.900448840499923,0.07035017145127347,22.672362088724263,0.0921368780603332,22.336784494878046,0.21694141418295138,1.3627864883427576,-22.967041015625,-0.39,6.0,0.0,0.0,6.53847972747298,0.0945810496372545,-0.4237518225672403
444,19953,0.12322799861431122,1.8400000044493936e-05,-27.06999969482422,0.5793300271034241,-27.069520950317383,0.5790629982948303,1237663479795483344,0.0003682939859572798,1.1957799870288e-05,1.4163700342178345,0.4255400002002716,-0.09267109632492065,0.030423300340771675,-2.4229900645877933e-06,1.4298799644318905e-10,0.18108400702476501,0.0009255760232917964,-2.917959989190422e-07,0.005022080149501562,38.779598236083984,38.78511428833008,0.06735579669475555,24.005568684957236,0.5119974895481635,23.16942544389104,0.05888457069683121,22.583894341108536,0.04286735922981368,22.334214703844623,0.04879396040768803,22.736608493661183,0.2595727549800172,5.475857000236651,-21.66632080078125,-0.88,3.0,0.0,0.1,9.486331654266241,1.0160531744373307,0.085835466347433
445,19968,0.05593879893422127,1.5600000551785342e-05,24.34869956970215,-0.3119969964027405,24.348756790161133,-0.3119870126247406,1237663783671169173,0.00113800005055964,3.6683799407910556e-05,-1.7979899644851685,0.26690998673439026,-0.0387021005153656,0.03425009921193123,-2.4691501039342256e-06,1.3456999958805227e-09,0.0712411031126976,0.0011730700498446822,-9.242319833902002e-07,-0.00030787300784140825,36.69129943847656,36.6932487487793,0.09478840231895447,23.64483930850264,0.23714538606693375,22.26029957683169,0.027742861945785246,21.301530324341886,0.012384333513633824,20.946886193383577,0.011107696482143445,20.678883620782777,0.031163925959526953,14.164133495267572,-22.45037841796875,-0.59,0.1,0.0,0.5,13.008580118744987,74.41839529704673,-0.18498336189917097
446,19969,0.17531700432300568,9.999999747378752e-06,31.909799575805664,-0.32404598593711853,31.910472869873047,-0.3240030109882355,1237663783674511434,0.00011280699982307851,3.5702501008927356e-06,0.07464040070772171,0.2674030065536499,0.022847799584269524,0.02941880002617836,-3.6211901033311733e-07,1.2746700396581989e-11,0.07150419801473618,0.0008654649718664587,-8.179289778809107e-08,0.001708640018478036,39.414100646972656,39.42393112182617,0.06468100100755692,23.524710217660836,0.2969062063117773,22.87438821165177,0.03668792128908594,22.288722977836212,0.021946098394068202,21.927348334562158,0.021615908513387107,21.64969422048387,0.0711344410013947,10.252890426802937,-22.982177734375,-0.88,10.0,7.0,1.5,2.5245999088858375,5.741811032682945,-0.1167922013196332
447,19990,0.24987700581550598,6.209999992279336e-05,34.805999755859375,-0.38454800844192505,34.806312561035156,-0.38484299182891846,1237663783675757163,5.130660065333359e-05,2.5304200335085625e-06,-1.2920000553131104,0.3802120089530945,-0.09368520230054855,0.046532899141311646,-6.476910243691236e-07,6.40300009194239e-12,0.14456099271774292,0.0021653100848197937,-7.50774020730205e-08,0.006571600213646889,40.33700180053711,40.35661697387695,0.10658600181341171,24.943203208054037,0.7389589851516386,25.819481819495394,0.4446620859674331,24.913255756257865,0.24442177363154025,24.896273663157203,0.32422610570123866,23.92067177344636,0.5830354731828971,4.254659152086578,-20.11273193359375,0.2,10.0,3.0,0.0,4.467299247849346,0.3573157471015078,-0.0537491330473614
448,20033,0.2536439895629883,8.550000347895548e-05,22.930599212646484,-0.7319869995117188,22.930301666259766,-0.7318249940872192,1237663783133708698,4.073630043421872e-05,1.8488000250727055e-06,-0.8271520137786865,0.5626919865608215,0.07857579737901688,0.04398379847407341,-4.923879828311328e-07,3.41804991428607e-12,0.3166219890117645,0.0019345700275152922,-5.1572900616747575e-08,0.005403060000389814,40.15129852294922,40.17158126831055,0.112185999751091,25.071368329676595,1.8301041733731884,23.79855977199705,0.09465088298674694,22.953162683991298,0.049974730829377124,22.250037569058904,0.032612465743445895,21.88869485131209,0.1070410568241782,16.246606511368867,-24.8099365234375,-0.59,3.0,0.0,1.5,8.164966243642183,207.1963539708541,-0.2760893239905684
449,20040,0.28804901242256165,9.4600000011269e-05,-31.121000289916992,0.8150849938392639,-31.120506286621094,0.8150699734687805,1237678617404179648,5.7859899243339896e-05,2.5733700113050872e-06,0.7015770077705383,0.6585490107536316,-0.11087799817323685,0.0437140017747879,-1.1311999514873605e-06,6.622250057347623e-12,0.4336859881877899,0.0019109100103378296,-5.6980901774750237e-08,0.009894819930195808,40.69129943847656,40.71834945678711,0.11947999894618988,nan,1.1418949739697568,23.958846779019254,0.1091925348118938,22.446613900507263,0.03313573524746887,21.937097072208825,0.027526208142933224,21.590790136290824,0.06585082619870501,nan,nan,nan,nan,nan,nan,nan,nan,-0.0484615771413317
450,20046,0.26395198702812195,1.4000000192027073e-05,-38.50699996948242,0.8012790083885193,-38.5067253112793,0.8013070225715637,1237663544215995236,5.076179877505638e-05,2.158820052500232e-06,1.5601099729537964,0.5594379901885986,0.0033105099573731422,0.042609501630067825,-7.040089826659823e-07,4.660479901302805e-12,0.31297099590301514,0.0018155700527131557,-5.0082501701353976e-08,0.005053129978477955,40.663299560546875,40.6854133605957,0.11658299714326859,23.525478880492766,0.17570164503345087,22.49225322143712,0.031173722039815038,21.767646394710184,0.022132080604847955,21.403763415194636,0.020514160882596406,21.06302969648108,0.05290178018198334,15.162490419855548,-24.392578125,-0.88,10.0,7.0,1.5,2.000372371969609,65.04022842246405,0.13818549751926668
451,20047,0.37425699830055237,8.430000161752105e-05,-33.409000396728516,0.631380021572113,-33.409061431884766,0.631380021572113,1237656238472561452,2.2948199330130592e-05,1.7897999669003184e-06,-1.1137900352478027,0.7074909806251526,-0.20141200721263885,0.06380759924650192,-9.815729526962969e-07,3.203390027198272e-12,0.500544011592865,0.004071409814059734,-4.9968800652777645e-08,0.023398900404572487,41.584800720214844,41.638736724853516,0.16342799365520477,26.874148238078167,3.7417742618327985,23.341325769876246,0.04766076920348896,21.68102237144289,0.015343759059470457,21.00340567024726,0.012077967635165034,20.54351551589886,0.023505374900829105,2.087195447371797,-27.56536865234375,-0.88,1.0,1.0,1.5,7.760073151691249,0.20304133375823322,0.20344878939623356
452,20048,0.18531599640846252,3.590000051190145e-05,-20.691999435424805,0.7362920045852661,-20.69194793701172,0.7363470196723938,1237663544223793475,7.99764966359362e-05,3.5056600609095767e-06,-0.726872980594635,0.5503910183906555,0.015468399971723557,0.04123369976878166,-1.1411100331315538e-06,1.2289599893300363e-11,0.30292999744415283,0.0017002200474962592,-9.767200026544742e-08,0.007249739952385426,39.63719940185547,39.64802551269531,0.1015319973230362,23.76257596845938,0.29195303056579835,22.039920207585144,0.02190262868441224,20.68673505317252,0.008735420372133837,20.15532376499918,0.007476296014333863,19.786755618376496,0.015474013617485178,5.869818583095531,-26.35198974609375,0.0,0.1,0.0,0.5,11.475538682473578,1.1765020874534196,-0.027129202795933338
453,20051,0.235152006149292,9.899999895424116e-06,-30.06100082397461,1.128350019454956,-30.061878204345703,1.1269299983978271,1237678595929801315,6.434309761971235e-05,3.0807800612819847e-06,2.417710065841675,0.7115859985351562,0.03500689938664436,0.044353898614645004,-1.4042200291441986e-06,9.491209901346664e-12,0.5063549876213074,0.00196726992726326,-7.602940144124659e-08,0.007254510186612606,40.49259948730469,40.50983810424805,0.12893100082874298,27.729566657100698,11.640540255845067,nan,1.285113388475232,25.018090996800275,0.5959235399960611,nan,33.573980279448946,23.884970734788936,0.8149446010270338,nan,nan,nan,nan,nan,nan,nan,nan,0.2503935362166061
454,20064,0.1048400029540062,1.809999957913533e-05,-1.4140000343322754,-0.9176499843597412,-1.4137699604034424,-0.9176499843597412,1237656906354458736,0.0003451140073593706,1.1066999832110014e-05,0.9205319881439209,0.22850899398326874,0.09138689935207367,0.029022399336099625,-1.053739993039926e-06,1.2247799996423225e-10,0.05221639946103096,0.0008422990213148296,-2.580750049219205e-07,0.0013987000565975904,38.169498443603516,38.173824310302734,0.06533300131559372,23.301816924464998,0.260764424508768,21.705485893549998,0.017692839584691297,20.724533485041622,0.007920104682052056,20.24894866258043,0.006893503509946834,19.87448018394626,0.018963091368187253,2.025553893517972,-25.014892578125,-0.88,2.0,0.0,1.5,10.521575388995235,0.21086318876498203,-0.14649728720951316
455,20065,0.3098379969596863,5.709999823011458e-05,-36.777000427246094,-0.9475820064544678,-36.77751541137695,-0.9471849799156189,1237657189815355016,2.281279921589885e-05,2.200410108343931e-06,0.2877559959888458,0.950780987739563,0.14119499921798706,0.07548460364341736,-1.7047899518729537e-06,4.841820087225779e-12,0.903984010219574,0.005697930231690407,-1.0676100004047839e-07,0.035047899931669235,40.826900482177734,40.85926818847656,0.18022100627422333,24.247574530389244,0.6239880433074886,23.854354851215902,0.10430562580706094,23.22628326173744,0.06993075125270101,22.745944202123592,0.06150629968232582,22.586805597386636,0.24318936233066935,6.988783072022517,-23.3040771484375,0.2,3.0,1.0,0.0,6.76471941204484,2.0103770312506968,-0.09214547352031133
456,20084,0.13972899317741394,7.999999979801942e-06,-12.024999618530273,-0.5778930187225342,-12.024723052978516,-0.5780529975891113,1237666407363444800,0.00010976899648085237,3.619230028562015e-06,0.114935003221035,0.3001439869403839,0.1389950066804886,0.03080669976770878,-3.4093099543497374e-07,1.3098799822586216e-11,0.09008669853210449,0.0009490500087849796,-8.74704966236095e-08,0.0017431100131943822,39.090599060058594,39.09730911254883,0.06909909844398499,23.108567367047577,0.3008950552983818,22.71963775555132,0.04173092627863343,22.103396283991703,0.02475694365971805,21.60433434039384,0.01770464227674391,21.42710874414336,0.06343664784618187,34.956426651833524,-23.46771240234375,-0.88,10.0,0.0,1.5,7.231258150566272,1671689.2930786568,0.10054942740908501
457,20088,0.2445330023765564,3.300000025774352e-05,13.205400466918945,0.631534993648529,13.205220222473145,0.6314799785614014,1237663204919935202,7.641399861313403e-05,2.188600092267734e-06,-0.1971130073070526,0.23149099946022034,-0.15220800042152405,0.030890999361872673,-1.6213799369779736e-07,4.789980044550557e-12,0.053588200360536575,0.0009542559855617583,-4.3121399784240566e-08,0.0007904369849711657,40.323699951171875,40.342376708984375,0.07478690147399902,23.464916102969667,0.1628240698227362,22.23494127608094,0.017622423880033246,21.09780857824591,0.00865465725670182,20.599699907004595,0.007937822587896756,20.236980384812195,0.01710992306230694,4.962916356930398,-26.3695068359375,-0.2,4.0,0.0,1.5,7.714371953470513,0.6816081768121978,-0.014178275006372587
458,20104,0.17829200625419617,5.230000169831328e-05,-41.861000061035156,0.2816680073738098,-41.861549377441406,0.2815600037574768,1237663543677682773,3.199099955963902e-05,2.616689926071558e-06,1.0080100297927856,1.0594700574874878,0.14419400691986084,0.06686270236968994,-2.0891100120934425e-06,6.847059811493361e-12,1.122480034828186,0.004470619838684797,-1.2625099543583929e-07,0.032733600586652756,40.606201171875,40.616310119628906,0.16116100549697876,24.47496173648306,0.6486024738222278,24.8257772906644,0.22962696744309866,24.041947809437577,0.14872420719307938,23.746434424564246,0.1309103809382849,24.069515587589436,0.7051256988470096,3.6066597977742694,-21.1051025390625,0.2,4.0,0.0,0.0,8.321287343302238,0.3644583846344337,1.0348672499762728
459,20111,0.24418699741363525,6.120000034570694e-05,-5.605999946594238,0.24743999540805817,-5.6056132316589355,0.2481130063533783,1237666408439940055,4.9769798351917416e-05,2.161759994123713e-06,-0.22451899945735931,0.6289659738540649,-9.410349775862414e-06,0.04384800046682358,-7.715730134805199e-07,4.673220144191248e-12,0.39559900760650635,0.0019226400181651115,-5.519149937072143e-08,0.008079900406301022,40.30910110473633,40.32771301269531,0.1152930036187172,24.238936254386772,0.4281233347358877,24.66486946708033,0.17548782387180847,23.579875590610442,0.07319624421355252,22.962736737336762,0.05417232940653173,22.5787379706937,0.17014261165472377,18.689838993747223,-23.51007080078125,-0.39,10.0,0.0,1.5,6.46218532907401,469.77373508570156,-0.02532104056879092
460,20125,0.1662359982728958,2.9200000426499173e-05,25.659799575805664,1.0303599834442139,25.65958023071289,1.0303930044174194,1237663785282371709,0.0001150840034824796,4.131789864914026e-06,-0.6917809844017029,0.2246900051832199,0.03230699896812439,0.034240901470184326,-4.022300004180579e-07,1.7071699956461295e-11,0.05048539862036705,0.0011724400101229548,-1.0360599844716489e-07,0.0014162800507619977,39.197200775146484,39.20612335205078,0.07658100128173828,22.72220320938065,0.14302804076198677,20.90479812509873,0.00865561562475112,19.718435815182225,0.005576337456226941,19.291205092418142,0.005541535324643642,18.932241203132488,0.011955624257173881,1.7920779569925094,-26.47869873046875,0.0,0.1,0.0,0.0,11.685200091677514,0.15315196588323665,-0.20624507243271495
461,20141,0.3412410020828247,5.089999831398018e-05,-2.4590001106262207,-0.5244770050048828,-2.4579150676727295,-0.5238350033760071,1237657190367232187,2.7209200197830796e-05,1.6715299580027931e-06,-1.1212899684906006,0.9403640031814575,0.021756300702691078,0.058260999619960785,-1.0447499789734138e-06,2.794010032017291e-12,0.8842849731445312,0.003394349943846464,-4.9644100386103673e-08,0.020896699279546738,40.70289993286133,40.74456024169922,0.1587429940700531,25.32972863721026,1.6253633035409012,26.336800959120303,0.8655161254911505,24.197888790951172,0.14035579460535957,23.53552133605266,0.08350622990134006,23.20318161990016,0.28646292602381596,2.133661552635651,-24.809326171875,0.2,2.0,1.0,1.5,7.144496088901416,0.20853826374197723,-0.4531277398187754
462,20171,0.36785098910331726,2.719999974942766e-05,3.0099101066589355,0.21274499595165253,3.013084888458252,0.21366499364376068,1237663543697342849,2.6641899239621125e-05,1.2004099971818505e-06,0.47411999106407166,0.544189989566803,-0.08414209634065628,0.04578069970011711,-4.261729884547094e-07,1.4409999886041969e-12,0.29614201188087463,0.0020958699751645327,-2.6383000673035895e-08,0.010644599795341492,41.40079879760742,41.452152252197266,0.11455599963665009,24.33682496120483,0.37159841098854046,26.15345630773959,0.46076741247345,26.19489828656945,0.6175574058686347,nan,2.9871419890354334,24.864932857314184,1.0234225509831005,nan,nan,nan,nan,nan,nan,nan,nan,0.06143026185819167
463,20217,0.3688420057296753,2.8700000257231295e-05,-23.045000076293945,-0.6330559849739075,-23.045400619506836,-0.6330050230026245,1237656567585899041,2.0125400624237955e-05,1.4669100210085162e-06,1.1706600189208984,0.9161720275878906,0.004466460086405277,0.061473298817873,-1.0612000096443808e-06,2.1518299295197885e-12,0.8393700122833252,0.0037789701018482447,-4.746360104945779e-08,0.024691399186849594,41.579898834228516,41.63167953491211,0.16524000465869904,24.314968076883563,0.7280669509046308,nan,8.155545072651586,25.31164935575058,0.3311794250990669,25.08972468080081,0.31691935046454767,23.866918959073438,0.4496696017766452,nan,nan,nan,nan,nan,nan,nan,nan,0.23401711839839834
464,20227,0.27730101346969604,6.320000102277845e-05,-10.880000114440918,-0.0989115983247757,-10.880040168762207,-0.09852699935436249,1237657190900433560,4.578600055538118e-05,1.9075500858889427e-06,-1.506309986114502,0.5716959834098816,-0.1547500044107437,0.046962298452854156,-5.139090148986725e-07,3.638729942356811e-12,0.3268359899520874,0.002205460099503398,-3.871009823797067e-08,0.0062380097806453705,40.60449981689453,40.6292839050293,0.1274529993534088,24.715440678924857,0.0,23.99651288711611,0.0,22.909131303440965,0.0,22.48928834738072,0.0,22.22607616972145,0.0,nan,nan,nan,nan,nan,nan,nan,nan,-0.041736908413710694
465,20231,0.3766840100288391,3.4100001357728615e-05,4.588890075683594,-0.03230150043964386,4.588980197906494,-0.03227299824357033,1237657190907249153,2.6204199457424693e-05,1.7791700201996719e-06,1.5267399549484253,1.292490005493164,-0.05911080166697502,0.06233900040388107,-1.8149199831896112e-06,3.1654399153951962e-12,1.6705399751663208,0.003886149963364005,-5.6623498778662906e-08,0.05013440176844597,41.56850051879883,41.62347412109375,0.16214099526405334,24.33358298744711,0.7124941522577946,23.45839079061186,0.07264746243554727,22.213371952599235,0.026385594316139824,21.698317399235478,0.022749302947814458,21.31349448071893,0.05788588039033647,5.14889153696341,-26.10546875,-0.88,4.0,0.0,1.5,6.673525893744028,0.6781741914542425,0.17148315786478463
466,20232,0.21771599352359772,4.189999890513718e-05,7.083380222320557,-0.05807559937238693,7.083346843719482,-0.05814699828624725,1237657190908297506,7.025169907137752e-05,2.981129910040181e-06,-0.8736310005187988,0.5482270121574402,-0.007338149938732386,0.040344398468732834,-9.361230013382738e-07,8.88714015573333e-12,0.30055299401283264,0.0016276700189337134,-7.876870000700364e-08,0.007510419934988022,39.817298889160156,39.83198928833008,0.09888750314712524,23.877501267064957,0.3558152146053577,22.13754572394889,0.021140804365625748,20.91170047641118,0.0083438273388619,20.391406368918936,0.007075295173186863,19.99225322143712,0.01568186664898124,0.2883623585712133,-26.5169677734375,-0.59,2.0,1.0,1.5,8.293204140485583,0.08595476105250446,-0.23716486739850495
